task_id,onet_soc_code,occupation_title,task_statement,dim1_Distributional Coverage_R,dim1_Distributional Coverage_B,dim2_Tacit Knowledge_R,dim2_Tacit Knowledge_B,dim3_Specification Ambiguity_R,dim3_Specification Ambiguity_B,dim4_Sequential Coherence_R,dim4_Sequential Coherence_B,dim5_Working Memory_R,dim5_Working Memory_B,dim6_Long-Term Memory_R,dim6_Long-Term Memory_B,dim7_Multimodal Demand_R,dim7_Multimodal Demand_B,dim8_Inference Speed_R,dim8_Inference Speed_B,dim9_Output Verifiability_R,dim9_Output Verifiability_B,dim10_Reliability Threshold_R,dim10_Reliability Threshold_B,dim11_Counterpart Acceptance_R,dim11_Counterpart Acceptance_B,dim12_Regulatory & Legal Constraints_R,dim12_Regulatory & Legal Constraints_B,exposure
6304,25-1122.00,"Communications Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,2,1,2,1,1,0,2,1,1,0,0,0,0,0,2,2,2,2,,0,,0,0.579504
6307,25-1122.00,"Communications Teachers, Postsecondary",Perform administrative duties such as serving as department head.,2,1,3,2,3,3,3,2,3,2,3,2,0,0,0,0,3,3,3,3,,3,,2,0.0
6308,25-1122.00,"Communications Teachers, Postsecondary",Write grant proposals to procure external research funding.,3,1,2,2,3,2,3,2,3,2,2,1,0,0,0,0,3,2,3,2,,1,,1,0.408018
6309,25-1122.00,"Communications Teachers, Postsecondary",Provide professional consulting services to government or industry.,3,2,3,2,3,2,2,1,2,2,2,2,1,1,1,0,3,3,2,2,,2,,1,0.0
6311,25-1123.00,"English Language and Literature Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",3,1,2,1,3,2,2,1,2,1,2,1,1,1,0,0,3,3,3,2,,3,,1,0.0
6312,25-1123.00,"English Language and Literature Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,2,2,2,1,,1,,0,0.56749
6314,25-1123.00,"English Language and Literature Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",1,0,1,0,1,0,1,0,2,0,3,1,1,0,0,0,1,1,3,2,,0,,1,0.701259
6315,25-1123.00,"English Language and Literature Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",3,1,2,2,3,2,3,2,3,2,3,2,1,1,0,0,3,2,2,2,,2,,1,0.380863
6318,25-1123.00,"English Language and Literature Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",3,1,2,1,2,1,1,0,2,1,1,0,1,1,0,0,3,2,1,1,,2,,0,0.575248
6319,25-1123.00,"English Language and Literature Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks.",2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,1,1,2,1,,0,,1,0.732057
6320,25-1123.00,"English Language and Literature Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,3,2,2,2,3,2,2,1,2,1,2,1,0,0,2,1,3,2,2,2,,2,,1,0.43228
6321,25-1123.00,"English Language and Literature Teachers, Postsecondary","Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",3,2,3,2,3,2,3,2,3,2,2,1,0,0,0,0,3,3,3,2,,3,,1,0.0
6322,25-1123.00,"English Language and Literature Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,3,1,2,2,3,3,2,2,2,1,2,1,0,0,1,0,3,2,2,2,,3,,1,0.0
6326,25-1123.00,"English Language and Literature Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,2,1,2,1,2,1,2,1,1,0,0,0,0,0,2,2,2,2,,1,,0,0.574986
6327,25-1123.00,"English Language and Literature Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",3,2,3,2,3,2,3,2,2,2,3,2,1,1,1,0,3,3,2,2,,3,,2,0.0
6329,25-1123.00,"English Language and Literature Teachers, Postsecondary",Perform administrative duties such as serving as department head.,3,2,3,2,3,2,3,2,2,1,3,2,0,0,0,0,2,2,3,2,,3,,2,0.0
6332,25-1123.00,"English Language and Literature Teachers, Postsecondary",Write grant proposals to procure external research funding.,3,1,2,2,3,2,3,2,3,2,2,1,0,0,0,0,3,2,3,2,,1,,1,0.408018
6333,25-1123.00,"English Language and Literature Teachers, Postsecondary",Provide professional consulting services to government or industry.,3,2,2,2,3,2,2,2,2,1,2,1,1,0,1,0,3,3,2,2,,2,,1,0.0
6334,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",3,1,2,1,2,2,2,1,2,1,2,1,1,1,0,0,3,2,3,2,,2,,1,0.493203
6335,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",2,1,2,1,2,2,2,1,2,1,2,1,1,1,0,0,2,2,2,1,,1,,0,0.571496
6337,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",1,0,1,0,1,0,1,0,2,0,3,0,0,0,0,0,1,1,3,1,,0,,1,0.865188
6338,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,0,2,2,3,2,,2,,1,0.487073
6339,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",3,1,3,2,3,2,3,2,3,2,3,2,1,0,0,0,3,2,2,2,,2,,1,0.384722
6342,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks.",2,1,2,1,2,2,1,0,1,0,2,1,0,0,0,0,1,1,2,1,,1,,1,0.641579
6343,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Keep abreast of developments in their field by reading current literature, talking with colleagues, and participating in professional organizations and activities.",2,1,2,1,3,2,1,0,2,1,2,1,1,0,0,0,3,2,1,1,,1,,0,0.553517
6344,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,3,1,2,2,3,2,2,1,2,1,3,2,0,0,2,1,2,2,2,2,,2,,1,0.444947
6345,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",3,2,3,2,3,3,3,2,3,2,3,2,1,0,0,0,3,3,3,3,,3,,1,0.0
6346,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,2,1,2,2,3,2,2,1,2,1,2,1,0,0,1,0,2,2,2,2,,3,,1,0.0
6347,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",2,2,3,2,3,3,2,2,2,1,3,2,1,0,1,0,3,2,2,2,,3,,2,0.0
6349,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,2,1,2,1,2,1,2,1,1,0,0,0,0,0,2,2,2,2,,1,,0,0.574986
6352,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Perform administrative duties, such as serving as department head.",2,1,3,2,3,3,3,2,3,2,3,2,1,0,1,0,2,2,3,2,,3,,2,0.0
6353,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",3,2,3,2,3,3,3,2,2,1,3,2,2,2,1,0,3,3,3,3,,3,,2,0.0
6354,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Write grant proposals to procure external research funding.,2,1,2,2,3,2,3,2,3,2,2,1,0,0,0,0,3,2,2,2,,1,,1,0.402696
6355,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Provide professional consulting services to government or industry.,3,2,2,2,3,2,2,2,2,1,2,1,1,0,1,0,3,2,2,2,,2,,1,0.42204
6357,25-1125.00,"History Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",3,1,2,2,3,2,2,1,2,1,2,1,1,1,0,0,3,2,2,2,,2,,1,0.464354
6358,25-1125.00,"History Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",2,0,2,1,2,1,2,1,2,1,2,1,1,0,0,0,2,1,2,2,,0,,1,0.660404
6359,25-1125.00,"History Teachers, Postsecondary","Compile, administer, and grade examinations, or assign this work to others.",2,1,2,1,2,1,2,1,2,1,2,1,1,1,0,0,2,2,3,2,,2,,1,0.529134
6361,25-1125.00,"History Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",2,1,2,1,2,1,1,0,2,1,2,1,1,0,0,0,3,2,1,1,,2,,0,0.575248
6362,25-1125.00,"History Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",2,0,1,0,1,0,1,0,2,1,3,1,0,0,0,0,1,1,3,2,,0,,1,0.664354
6363,25-1125.00,"History Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",3,1,2,2,3,2,3,2,3,1,2,1,1,1,0,0,3,2,2,2,,1,,1,0.457985
6366,25-1125.00,"History Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks.",2,1,1,1,2,2,2,1,1,0,1,0,0,0,0,0,2,1,1,1,,0,,1,0.637804
6367,25-1125.00,"History Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,3,1,2,2,3,2,2,1,2,1,2,1,1,0,2,1,2,2,2,2,,2,,1,0.493485
6368,25-1125.00,"History Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,3,2,2,2,3,2,2,1,2,1,2,1,1,0,1,0,3,2,2,2,,2,,0,0.439437
6373,25-1125.00,"History Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,2,1,2,1,2,1,2,1,1,0,0,0,0,0,2,2,2,2,,0,,0,0.569342
6374,25-1125.00,"History Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",3,2,3,2,3,3,2,2,2,2,3,2,1,1,1,0,3,3,3,3,,3,,2,0.0
6375,25-1125.00,"History Teachers, Postsecondary","Perform administrative duties, such as serving as department head.",2,1,2,2,3,2,3,2,2,1,3,2,0,0,1,0,3,2,3,2,,3,,2,0.0
6376,25-1125.00,"History Teachers, Postsecondary",Write grant proposals to procure external research funding.,2,1,2,2,3,2,3,2,3,2,2,1,1,0,0,0,3,2,3,2,,1,,1,0.41497
6377,25-1125.00,"History Teachers, Postsecondary","Provide professional consulting services to government, educational institutions, or industry.",3,1,2,2,3,2,2,2,2,1,2,1,1,0,1,0,3,2,2,2,,2,,1,0.460238
6378,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",3,1,3,2,3,2,2,1,3,2,2,1,1,1,0,0,3,3,3,2,,3,,1,0.0
6381,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",2,0,2,1,2,2,2,1,2,1,2,1,1,0,0,0,2,2,2,2,,1,,1,0.571019
6383,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",3,2,2,1,2,2,1,0,2,1,2,1,1,1,0,0,2,2,1,1,,2,,0,0.482144
6384,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",1,0,1,0,1,1,1,0,2,0,3,0,0,0,0,0,1,1,3,1,,0,,1,0.84049
6385,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",3,1,3,2,3,2,3,2,3,2,3,2,1,1,0,0,3,2,2,2,,2,,1,0.378988
6387,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks.",1,0,2,1,2,1,1,0,1,0,2,1,0,0,0,0,1,1,1,1,,1,,1,0.732057
6388,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,2,1,2,2,3,2,2,1,2,1,2,1,0,0,2,1,3,2,2,2,,2,,1,0.464354
6389,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",3,1,3,2,3,2,3,2,3,2,3,2,1,1,0,0,3,3,3,3,,3,,1,0.0
6390,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Perform administrative duties, such as serving as department head.",2,2,2,2,3,2,2,2,2,1,3,2,1,0,0,0,3,3,2,2,,3,,2,0.0
6391,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",3,2,3,2,3,3,2,1,2,1,3,2,1,0,1,0,3,3,2,2,,3,,2,0.0
6392,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,3,2,2,2,3,2,2,1,2,1,2,1,0,0,1,0,3,2,1,2,,2,,1,0.436866
6394,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,2,1,2,1,2,1,2,1,1,0,0,0,0,0,2,2,2,2,,0,,0,0.569342
6396,25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Supervise undergraduate or graduate teaching, internship, and research work.",3,2,3,2,3,3,3,2,2,2,3,2,1,1,1,0,3,2,2,2,,3,,2,0.0
6398,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Write grant proposals to procure external research funding.,2,1,2,2,3,2,3,2,3,2,2,1,0,0,0,0,3,2,2,2,,1,,1,0.402696
6399,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Provide professional consulting services to government or industry.,3,2,3,2,3,2,2,1,2,1,2,1,1,1,1,0,3,3,2,2,,2,,1,0.0
640,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists","Update and maintain customer information records, such as beauty services provided.",1,0,1,0,1,0,1,0,1,0,2,1,0,0,0,0,1,1,1,1,,0,,0,0.835098
6403,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",2,0,2,1,2,2,2,1,2,1,2,1,1,1,0,0,2,1,2,1,,0,,0,0.644481
6404,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",2,1,2,1,2,1,1,0,2,1,2,1,1,0,0,0,2,2,1,1,,2,,0,0.594011
6405,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",2,1,1,0,1,0,2,0,2,1,3,0,1,0,0,0,1,1,3,1,,0,,1,0.806817
6406,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",3,1,2,2,3,2,3,2,2,2,3,2,2,1,0,0,3,2,2,2,,2,,1,0.391153
6408,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,3,1,2,2,3,2,2,1,2,1,3,2,1,0,2,1,2,2,2,2,,2,,1,0.459595
6413,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,2,1,2,2,3,2,2,1,2,1,2,1,1,1,1,0,3,2,2,2,,2,,0,0.46528
6416,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",3,2,3,2,3,3,2,1,2,1,3,2,1,0,1,0,3,3,2,2,,3,,2,0.0
6418,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,2,1,2,1,1,0,2,1,1,0,0,0,0,0,2,1,2,2,,0,,0,0.639824
6419,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Perform administrative duties such as serving as department head.,2,1,2,2,3,2,3,2,2,2,3,2,1,0,1,0,2,2,3,3,,3,,3,0.0
6420,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Write grant proposals to procure external research funding.,2,1,2,2,3,2,3,2,3,2,2,1,1,0,0,0,2,2,2,2,,1,,1,0.423316
6421,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",Provide professional consulting services to government or industry.,3,1,2,2,3,2,2,2,2,1,2,1,1,1,1,0,3,2,2,2,,2,,1,0.452528
6422,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Evaluate and grade students' class work, assignments, and papers.",2,1,2,1,2,2,2,1,2,1,2,1,2,2,0,0,2,2,2,2,,2,,1,0.479249
6423,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",1,0,1,0,1,1,1,0,2,1,3,1,0,0,0,0,1,1,3,1,,0,,1,0.727181
6425,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Prepare course materials, such as syllabi, homework assignments, and handouts.",2,0,2,1,2,2,2,1,2,1,2,1,1,0,0,0,2,1,2,2,,1,,1,0.61424
6428,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Plan, evaluate, and revise curricula, course content, course materials, and methods of instruction.",3,1,2,1,3,2,3,2,2,1,3,1,1,1,0,0,3,2,2,1,,2,,1,0.491423
6430,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",2,1,2,1,2,2,1,0,2,1,2,1,1,0,0,0,3,2,1,0,,2,,0,0.544741
6431,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Advise students on academic and vocational curricula and on career issues.,3,1,2,1,3,2,2,1,2,1,2,1,0,0,1,0,3,2,2,2,,2,,1,0.501975
6433,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,2,1,2,2,3,2,2,1,2,1,2,1,1,0,1,0,3,2,2,2,,2,,0,0.473935
6434,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Select and obtain materials and supplies, such as textbooks.",2,1,1,1,2,1,1,0,1,0,2,0,0,0,0,0,1,1,1,1,,0,,0,0.772577
6436,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",2,1,3,2,3,3,2,2,2,1,3,2,1,0,1,0,3,3,2,2,,3,,2,0.0
6437,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Compile bibliographies of specialized materials for outside reading assignments.,2,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,2,2,1,2,,0,,0,0.579863
6439,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Perform administrative duties such as serving as department heads.,2,1,2,2,3,3,2,2,2,1,3,2,1,0,0,0,2,2,3,2,,3,,2,0.0
6443,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Write grant proposals to procure external research funding.,3,1,2,1,3,2,3,2,3,2,2,1,1,0,0,0,3,2,2,2,,1,,1,0.452528
6444,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Provide professional consulting services to government or industry.,3,2,2,2,3,2,2,1,2,1,2,1,1,0,1,0,3,3,3,3,,3,,1,0.0
6447,25-1194.00,"Career/Technical Education Teachers, Postsecondary","Present lectures and conduct discussions to increase students' knowledge and competence using visual aids, such as graphs, charts, videotapes, and slides.",2,1,3,2,2,2,2,1,2,1,2,1,2,1,3,1,3,2,2,2,,2,,2,0.465392
6449,25-1194.00,"Career/Technical Education Teachers, Postsecondary","Prepare reports and maintain records, such as student grades, attendance rolls, and training activity details.",2,0,1,0,1,0,2,1,2,1,3,0,0,0,0,0,1,1,3,2,,1,,1,0.697098
6454,25-1194.00,"Career/Technical Education Teachers, Postsecondary",Develop curricula and plan course content and methods of instruction.,3,1,2,2,3,2,3,2,2,1,2,1,1,1,0,0,2,2,2,2,,2,,1,0.437193
6455,25-1194.00,"Career/Technical Education Teachers, Postsecondary",Prepare outlines of instructional programs and training schedules and establish course goals.,2,0,2,1,2,2,2,1,2,1,2,1,0,0,0,0,2,1,2,2,,1,,1,0.597832
6456,25-1194.00,"Career/Technical Education Teachers, Postsecondary",Integrate academic and vocational curricula so that students can obtain a variety of skills.,2,1,2,2,3,2,3,2,2,1,2,1,1,0,0,0,3,2,2,2,,2,,1,0.431759
